dataset_name,attribute_name,error_mechanic,error_type_table,error_rate,data_file,n_fds,gpdep_mean,partial_value_mean,fd_hold_pct,fd_hold_weighted,fd_violated_pct,qw_bin,cordts_pipino,heinrich_product_exact,hinrichs_exact
hospital,Score,ENAR,MissingValue,0.025,hospital__Score__ENAR__MissingValue__r0.025.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Score,ENAR,MissingValue,0.03,hospital__Score__ENAR__MissingValue__r0.03.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Score,ENAR,MissingValue,0.035,hospital__Score__ENAR__MissingValue__r0.035.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Score,ENAR,MissingValue,0.04,hospital__Score__ENAR__MissingValue__r0.04.csv,143,0.29642393992593985,0.9988461549465473,1.0,0.29642393992593985,0.0,1.0,1.0,1,1.0
hospital,Score,ENAR,MissingValue,0.045,hospital__Score__ENAR__MissingValue__r0.045.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Score,ENAR,MissingValue,0.05,hospital__Score__ENAR__MissingValue__r0.05.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Score,ENAR,Replace_remove_percent,0.0,hospital__Score__ENAR__Replace_remove_percent__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Score,ENAR,Replace_remove_percent,0.01,hospital__Score__ENAR__Replace_remove_percent__r0.01.csv,143,0.2964231167251166,0.9988461549465473,1.0,0.2964231167251166,0.0,1.0,1.0,1,1.0
hospital,Score,ENAR,Replace_remove_percent,0.015,hospital__Score__ENAR__Replace_remove_percent__r0.015.csv,143,0.2964231167251166,0.9988461549465473,1.0,0.2964231167251166,0.0,1.0,1.0,1,1.0
hospital,Score,ENAR,Replace_remove_percent,0.02,hospital__Score__ENAR__Replace_remove_percent__r0.02.csv,143,0.29642284232484223,0.9988461549465473,1.0,0.29642284232484223,0.0,1.0,1.0,1,1.0
hospital,Score,ENAR,Replace_remove_percent,0.025,hospital__Score__ENAR__Replace_remove_percent__r0.025.csv,143,0.29642284232484223,0.9988461549465473,1.0,0.29642284232484223,0.0,1.0,1.0,1,1.0
hospital,Score,ENAR,Replace_remove_percent,0.035,hospital__Score__ENAR__Replace_remove_percent__r0.035.csv,143,0.29642284232484223,0.9988461549465473,1.0,0.29642284232484223,0.0,1.0,1.0,1,1.0
hospital,Score,ENAR,Replace_remove_percent,0.04,hospital__Score__ENAR__Replace_remove_percent__r0.04.csv,143,0.2964231167251166,0.9988461549465473,1.0,0.2964231167251166,0.0,1.0,1.0,1,1.0
hospital,Score,ENAR,Replace_remove_percent,0.045,hospital__Score__ENAR__Replace_remove_percent__r0.045.csv,143,0.29642284232484223,0.9988461549465473,1.0,0.29642284232484223,0.0,1.0,1.0,1,1.0
hospital,Score,ENAR,Replace_remove_percent,0.05,hospital__Score__ENAR__Replace_remove_percent__r0.05.csv,143,0.29642284232484223,0.9988461549465473,1.0,0.29642284232484223,0.0,1.0,1.0,1,1.0
hospital,Score,ENAR,Typo_fast,0.0,hospital__Score__ENAR__Typo_fast__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Score,ENAR,Typo_fast,0.007,hospital__Score__ENAR__Typo_fast__r0.007.csv,143,0.2964231167251166,0.9988461549465473,1.0,0.2964231167251166,0.0,1.0,1.0,1,1.0
hospital,Score,ENAR,Typo_fast,0.01,hospital__Score__ENAR__Typo_fast__r0.01.csv,143,0.29642174472374466,0.9988461549465473,1.0,0.29642174472374466,0.0,1.0,1.0,1,1.0
hospital,Score,ENAR,Typo_fast,0.012,hospital__Score__ENAR__Typo_fast__r0.012.csv,143,0.2964211959231958,0.9988461549465473,1.0,0.2964211959231958,0.0,1.0,1.0,1,1.0
hospital,Score,ENAR,Typo_fast,0.021,hospital__Score__ENAR__Typo_fast__r0.021.csv,143,0.29642092152292143,0.9988461549465473,1.0,0.29642092152292143,0.0,1.0,1.0,1,1.0
hospital,Score,ENAR,Typo_fast,0.023,hospital__Score__ENAR__Typo_fast__r0.023.csv,143,0.2964211959231958,0.9988461549465473,1.0,0.2964211959231958,0.0,1.0,1.0,1,1.0
hospital,Score,ENAR,Typo_fast,0.024,hospital__Score__ENAR__Typo_fast__r0.024.csv,143,0.296422019124019,0.9988461549465473,1.0,0.296422019124019,0.0,1.0,1.0,1,1.0
hospital,Score,ENAR,Typo_fast,0.029,hospital__Score__ENAR__Typo_fast__r0.029.csv,143,0.29642681692881684,0.9988461549465473,1.0,0.29642681692881684,0.0,1.0,1.0,1,1.0
hospital,Score,ENAR,Typo_fast,0.035,hospital__Score__ENAR__Typo_fast__r0.035.csv,143,0.29642037272237265,0.9988461549465473,1.0,0.29642037272237265,0.0,1.0,1.0,1,1.0
hospital,State,EAR,CategorySwap,0.0,hospital__State__EAR__CategorySwap__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,State,EAR,CategorySwap,0.01,hospital__State__EAR__CategorySwap__r0.01.csv,143,0.2974823521843521,0.9988461549465473,1.0,0.2974823521843521,0.0,1.0,1.0,1,1.0
hospital,State,EAR,CategorySwap,0.015,hospital__State__EAR__CategorySwap__r0.015.csv,143,0.29797277687477675,0.9988461549465473,1.0,0.29797277687477675,0.0,1.0,1.0,1,1.0
hospital,State,EAR,CategorySwap,0.02,hospital__State__EAR__CategorySwap__r0.02.csv,143,0.297552579110579,0.9988461549465473,1.0,0.297552579110579,0.0,1.0,1.0,1,1.0
hospital,State,EAR,CategorySwap,0.025,hospital__State__EAR__CategorySwap__r0.025.csv,143,0.29893145863345855,0.9988461549465473,1.0,0.29893145863345855,0.0,1.0,1.0,1,1.0
hospital,State,EAR,CategorySwap,0.03,hospital__State__EAR__CategorySwap__r0.03.csv,143,0.29944167374367364,0.9988461549465473,1.0,0.29944167374367364,0.0,1.0,1.0,1,1.0
hospital,State,EAR,CategorySwap,0.035,hospital__State__EAR__CategorySwap__r0.035.csv,134,0.3168323983386371,0.99638059646336,1.0,0.3168323983386371,0.0,1.0,1.0,1,1.0
hospital,State,EAR,CategorySwap,0.04,hospital__State__EAR__CategorySwap__r0.04.csv,134,0.31714541994233036,0.996141793122932,1.0,0.31714541994233036,0.0,1.0,1.0,1,1.0
hospital,State,EAR,CategorySwap,0.045,hospital__State__EAR__CategorySwap__r0.045.csv,133,0.3193873722293722,0.9960526317582095,1.0,0.3193873722293722,0.0,1.0,1.0,1,1.0
hospital,State,EAR,CategorySwap,0.05,hospital__State__EAR__CategorySwap__r0.05.csv,134,0.3175811153392198,0.9954925370750143,0.9850746268656716,0.31284109869236576,0.014925373134328401,0.9964727802339691,0.8947368421052632,0,0.3333333333333333
hospital,State,EAR,MissingValue,0.0,hospital__State__EAR__MissingValue__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,State,EAR,MissingValue,0.01,hospital__State__EAR__MissingValue__r0.01.csv,143,0.29753055703255693,0.9988461549465473,1.0,0.29753055703255693,0.0,1.0,1.0,1,1.0
hospital,State,EAR,MissingValue,0.015,hospital__State__EAR__MissingValue__r0.015.csv,143,0.29802410512610505,0.9988461549465473,1.0,0.29802410512610505,0.0,1.0,1.0,1,1.0
hospital,State,EAR,MissingValue,0.02,hospital__State__EAR__MissingValue__r0.02.csv,143,0.298540567042567,0.9988461549465473,1.0,0.298540567042567,0.0,1.0,1.0,1,1.0
hospital,State,EAR,MissingValue,0.025,hospital__State__EAR__MissingValue__r0.025.csv,143,0.29904497774697764,0.9988461549465473,1.0,0.29904497774697764,0.0,1.0,1.0,1,1.0
hospital,State,EAR,MissingValue,0.03,hospital__State__EAR__MissingValue__r0.03.csv,143,0.29959328129528123,0.9988461549465473,1.0,0.29959328129528123,0.0,1.0,1.0,1,1.0
hospital,State,EAR,MissingValue,0.035,hospital__State__EAR__MissingValue__r0.035.csv,134,0.3168749169766781,0.996335820475621,1.0,0.3168749169766781,0.0,1.0,1.0,1,1.0
hospital,State,EAR,MissingValue,0.04,hospital__State__EAR__MissingValue__r0.04.csv,134,0.31711085702120023,0.9960074624908504,0.9925373134328358,0.31474435808820617,0.007462686567164201,0.9993144840552928,0.9473684210526316,0,0.5
hospital,State,EAR,MissingValue,0.045,hospital__State__EAR__MissingValue__r0.045.csv,134,0.3173853378453079,0.9957238809386296,1.0,0.3173853378453079,0.0,1.0,1.0,1,1.0
hospital,State,EAR,MissingValue,0.05,hospital__State__EAR__MissingValue__r0.05.csv,134,0.3171976552821477,0.995440298941598,0.9402985074626866,0.2982604818324673,0.05970149253731338,0.9876608028243717,0.5789473684210527,0,0.1111111111111111
hospital,State,EAR,Typo,0.0,hospital__State__EAR__Typo__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,State,ECAR,CategorySwap,0.0,hospital__State__ECAR__CategorySwap__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,State,ECAR,CategorySwap,0.01,hospital__State__ECAR__CategorySwap__r0.01.csv,143,0.29714714363314354,0.9988461549465473,1.0,0.29714714363314354,0.0,1.0,1.0,1,1.0
hospital,State,ECAR,CategorySwap,0.015,hospital__State__ECAR__CategorySwap__r0.015.csv,143,0.2976563748223748,0.9988461549465473,1.0,0.2976563748223748,0.0,1.0,1.0,1,1.0
hospital,State,ECAR,CategorySwap,0.02,hospital__State__ECAR__CategorySwap__r0.02.csv,143,0.2984651363671363,0.9988461549465473,1.0,0.2984651363671363,0.0,1.0,1.0,1,1.0
hospital,State,ECAR,CategorySwap,0.025,hospital__State__ECAR__CategorySwap__r0.025.csv,143,0.2986386835646835,0.9988461549465473,1.0,0.2986386835646835,0.0,1.0,1.0,1,1.0
hospital,State,ECAR,CategorySwap,0.03,hospital__State__ECAR__CategorySwap__r0.03.csv,143,0.299125747131747,0.9988461549465473,1.0,0.299125747131747,0.0,1.0,1.0,1,1.0
hospital,State,ECAR,CategorySwap,0.035,hospital__State__ECAR__CategorySwap__r0.035.csv,134,0.3167950849058012,0.9963432830661091,1.0,0.3167950849058012,0.0,1.0,1.0,1,1.0
hospital,State,ECAR,CategorySwap,0.04,hospital__State__ECAR__CategorySwap__r0.04.csv,134,0.3166447552179044,0.9960820897301631,1.0,0.3166447552179044,0.0,1.0,1.0,1,1.0
hospital,State,ECAR,CategorySwap,0.045,hospital__State__ECAR__CategorySwap__r0.045.csv,134,0.3170630757623294,0.9957313435291176,1.0,0.3170630757623294,0.0,1.0,1.0,1,1.0
hospital,State,ECAR,CategorySwap,0.05,hospital__State__ECAR__CategorySwap__r0.05.csv,133,0.3195850465954676,0.9957518801653296,0.9398496240601504,0.3003618858979959,0.06015037593984962,0.9859354978372794,0.5789473684210527,0,0.1111111111111111
hospital,State,ECAR,MissingValue,0.0,hospital__State__ECAR__MissingValue__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,State,ECAR,MissingValue,0.01,hospital__State__ECAR__MissingValue__r0.01.csv,143,0.2975095780115779,0.9988461549465473,1.0,0.2975095780115779,0.0,1.0,1.0,1,1.0
hospital,State,ECAR,MissingValue,0.015,hospital__State__ECAR__MissingValue__r0.015.csv,143,0.2980380911400911,0.9988461549465473,1.0,0.2980380911400911,0.0,1.0,1.0,1,1.0
hospital,State,ECAR,MissingValue,0.02,hospital__State__ECAR__MissingValue__r0.02.csv,143,0.298554553056553,0.9988461549465473,1.0,0.298554553056553,0.0,1.0,1.0,1,1.0
hospital,State,ECAR,MissingValue,0.025,hospital__State__ECAR__MissingValue__r0.025.csv,143,0.298896302134302,0.9988461549465473,1.0,0.298896302134302,0.0,1.0,1.0,1,1.0
hospital,State,ECAR,MissingValue,0.03,hospital__State__ECAR__MissingValue__r0.03.csv,143,0.29941084576884575,0.9988461549465473,1.0,0.29941084576884575,0.0,1.0,1.0,1,1.0
hospital,State,ECAR,MissingValue,0.035,hospital__State__ECAR__MissingValue__r0.035.csv,134,0.3168898423498124,0.9963507456565971,1.0,0.3168898423498124,0.0,1.0,1.0,1,1.0
hospital,State,ECAR,MissingValue,0.04,hospital__State__ECAR__MissingValue__r0.04.csv,134,0.3171183197077673,0.9960149250813385,1.0,0.3171183197077673,0.0,1.0,1.0,1,1.0
hospital,State,ECAR,MissingValue,0.045,hospital__State__ECAR__MissingValue__r0.045.csv,134,0.3171566255808046,0.9957238809386296,0.9925373134328358,0.3147897850913956,0.007462686567164201,0.9992286158630918,0.9473684210526316,0,0.5
hospital,State,ECAR,MissingValue,0.05,hospital__State__ECAR__MissingValue__r0.05.csv,133,0.3195051239058607,0.9957669180138666,0.9473684210526315,0.3026890647529207,0.052631578947368474,0.9879354004375668,0.631578947368421,0,0.125
hospital,State,ECAR,Typo,0.0,hospital__State__ECAR__Typo__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,State,ENAR,CategorySwap,0.0,hospital__State__ENAR__CategorySwap__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,State,ENAR,CategorySwap,0.01,hospital__State__ENAR__CategorySwap__r0.01.csv,143,0.29746137316337307,0.9988461549465473,1.0,0.29746137316337307,0.0,1.0,1.0,1,1.0
hospital,State,ENAR,CategorySwap,0.015,hospital__State__ENAR__CategorySwap__r0.015.csv,143,0.2979937558957558,0.9988461549465473,1.0,0.2979937558957558,0.0,1.0,1.0,1,1.0
hospital,State,ENAR,CategorySwap,0.02,hospital__State__ENAR__CategorySwap__r0.02.csv,143,0.2986539475559475,0.9988461549465473,1.0,0.2986539475559475,0.0,1.0,1.0,1,1.0
hospital,State,ENAR,CategorySwap,0.025,hospital__State__ENAR__CategorySwap__r0.025.csv,143,0.2993090810110809,0.9988461549465473,1.0,0.2993090810110809,0.0,1.0,1.0,1,1.0
hospital,State,ENAR,CategorySwap,0.03,hospital__State__ENAR__CategorySwap__r0.03.csv,143,0.29984027514227507,0.9988461549465473,1.0,0.29984027514227507,0.0,1.0,1.0,1,1.0
hospital,State,ENAR,CategorySwap,0.035,hospital__State__ENAR__CategorySwap__r0.035.csv,134,0.3174741893834132,0.9970223890311682,1.0,0.3174741893834132,0.0,1.0,1.0,1,1.0
hospital,State,ENAR,CategorySwap,0.04,hospital__State__ENAR__CategorySwap__r0.04.csv,134,0.31757825576322585,0.9965746287089675,0.9925373134328358,0.3152082687799182,0.007462686567164201,0.9993649979076745,0.9473684210526316,0,0.5
hospital,State,ENAR,CategorySwap,0.045,hospital__State__ENAR__CategorySwap__r0.045.csv,134,0.3184148927733703,0.9968656719620548,1.0,0.3184148927733703,0.0,1.0,1.0,1,1.0
hospital,State,ENAR,CategorySwap,0.05,hospital__State__ENAR__CategorySwap__r0.05.csv,133,0.3215850465954676,0.9977518795128155,0.9924812030075187,0.31916711391429864,0.007518796992481258,0.9982681068607057,0.9473684210526316,0,0.5
hospital,State,ENAR,MissingValue,0.0,hospital__State__ENAR__MissingValue__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,State,ENAR,MissingValue,0.01,hospital__State__ENAR__MissingValue__r0.01.csv,143,0.2975235640255639,0.9988461549465473,1.0,0.2975235640255639,0.0,1.0,1.0,1,1.0
hospital,State,ENAR,MissingValue,0.015,hospital__State__ENAR__MissingValue__r0.015.csv,143,0.2980730561750561,0.9988461549465473,1.0,0.2980730561750561,0.0,1.0,1.0,1,1.0
hospital,State,ENAR,MissingValue,0.02,hospital__State__ENAR__MissingValue__r0.02.csv,143,0.2986944131964131,0.9988461549465473,1.0,0.2986944131964131,0.0,1.0,1.0,1,1.0
hospital,State,ENAR,MissingValue,0.025,hospital__State__ENAR__MissingValue__r0.025.csv,143,0.2991848378868378,0.9988461549465473,1.0,0.2991848378868378,0.0,1.0,1.0,1,1.0
hospital,State,ENAR,MissingValue,0.03,hospital__State__ENAR__MissingValue__r0.03.csv,143,0.30033454003654,0.9988461549465473,1.0,0.30033454003654,0.0,1.0,1.0,1,1.0
hospital,State,ENAR,MissingValue,0.035,hospital__State__ENAR__MissingValue__r0.035.csv,134,0.31703163339458856,0.9964925379895452,1.0,0.31703163339458856,0.0,1.0,1.0,1,1.0
hospital,State,ENAR,MissingValue,0.04,hospital__State__ENAR__MissingValue__r0.04.csv,135,0.3166700239943646,0.9971037052295826,1.0,0.3166700239943646,0.0,1.0,1.0,1,1.0
hospital,State,ENAR,MissingValue,0.045,hospital__State__ENAR__MissingValue__r0.045.csv,133,0.3201301887300834,0.996691730237545,1.0,0.3201301887300834,0.0,1.0,1.0,1,1.0
hospital,State,ENAR,MissingValue,0.05,hospital__State__ENAR__MissingValue__r0.05.csv,133,0.3210160791317633,0.9970676715212657,0.9924812030075187,0.31860242440144926,0.007518796992481258,0.9982203973799796,0.9473684210526316,0,0.5
hospital,State,ENAR,Typo,0.0,hospital__State__ENAR__Typo__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,MissingValue,0.0,hospital__Stateavg__EAR__MissingValue__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,MissingValue,0.01,hospital__Stateavg__EAR__MissingValue__r0.01.csv,143,0.29610608422408413,0.9985384628489301,1.0,0.29610608422408413,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,MissingValue,0.015,hospital__Stateavg__EAR__MissingValue__r0.015.csv,143,0.2959626602966602,0.9983916086750431,1.0,0.2959626602966602,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,MissingValue,0.02,hospital__Stateavg__EAR__MissingValue__r0.02.csv,143,0.29579686933086924,0.9982237765839049,1.0,0.29579686933086924,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,MissingValue,0.025,hospital__Stateavg__EAR__MissingValue__r0.025.csv,143,0.2957079197939197,0.9981328674129673,1.0,0.2957079197939197,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,MissingValue,0.03,hospital__Stateavg__EAR__MissingValue__r0.03.csv,143,0.2954864569324568,0.997909091569327,0.986013986013986,0.2913537792131217,0.013986013986013957,0.9579899242818904,0.8947368421052632,0,0.3333333333333333
hospital,Stateavg,EAR,MissingValue,0.035,hospital__Stateavg__EAR__MissingValue__r0.035.csv,141,0.2869818860704676,0.9984822704436931,1.0,0.2869818860704676,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,MissingValue,0.04,hospital__Stateavg__EAR__MissingValue__r0.04.csv,141,0.28690387188607036,0.9984042559955137,1.0,0.28690387188607036,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,MissingValue,0.045,hospital__Stateavg__EAR__MissingValue__r0.045.csv,141,0.28684004209883635,0.9983404266073349,1.0,0.28684004209883635,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,MissingValue,0.05,hospital__Stateavg__EAR__MissingValue__r0.05.csv,141,0.28672656692153137,0.9982269512000659,1.0,0.28672656692153137,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Permutate,0.0,hospital__Stateavg__EAR__Permutate_underscore__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Permutate,0.01,hospital__Stateavg__EAR__Permutate_underscore__r0.01.csv,143,0.2961044850304849,0.9987062949400681,1.0,0.2961044850304849,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Permutate,0.015,hospital__Stateavg__EAR__Permutate_underscore__r0.015.csv,143,0.2959831763091762,0.9986363641031972,1.0,0.2959831763091762,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Permutate,0.02,hospital__Stateavg__EAR__Permutate_underscore__r0.02.csv,143,0.2958236143976143,0.9985664340999577,1.0,0.2958236143976143,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Permutate,0.025,hospital__Stateavg__EAR__Permutate_underscore__r0.025.csv,143,0.29573957908957904,0.9984965040967181,1.0,0.29573957908957904,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Permutate,0.03,hospital__Stateavg__EAR__Permutate_underscore__r0.03.csv,143,0.29567441182441173,0.9984265740934786,0.986013986013986,0.29153910536532907,0.013986013986013957,0.9579791660839975,0.8947368421052632,0,0.3333333333333333
hospital,Stateavg,EAR,Permutate,0.035,hospital__Stateavg__EAR__Permutate_underscore__r0.035.csv,143,0.29571525748125743,0.9985104899306397,1.0,0.29571525748125743,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Permutate,0.04,hospital__Stateavg__EAR__Permutate_underscore__r0.04.csv,141,0.28715251065249636,0.9991134760227609,1.0,0.28715251065249636,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Permutate,0.045,hospital__Stateavg__EAR__Permutate_underscore__r0.045.csv,141,0.28715251065249636,0.9991134760227609,1.0,0.28715251065249636,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Permutate,0.05,hospital__Stateavg__EAR__Permutate_underscore__r0.05.csv,141,0.28715251065249636,0.9991134760227609,1.0,0.28715251065249636,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Replace_dash_space,0.0,hospital__Stateavg__EAR__Replace_dash_space__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Replace_dash_space,0.01,hospital__Stateavg__EAR__Replace_dash_space__r0.01.csv,143,0.2961044578144577,0.9987062949400681,1.0,0.2961044578144577,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Replace_dash_space,0.015,hospital__Stateavg__EAR__Replace_dash_space__r0.015.csv,143,0.2959639544579543,0.9986363641031972,1.0,0.2959639544579543,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Replace_dash_space,0.02,hospital__Stateavg__EAR__Replace_dash_space__r0.02.csv,143,0.29593717646317635,0.9985664340999577,1.0,0.29593717646317635,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Replace_dash_space,0.025,hospital__Stateavg__EAR__Replace_dash_space__r0.025.csv,143,0.29581516012516,0.9984965040967181,1.0,0.29581516012516,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Replace_dash_space,0.03,hospital__Stateavg__EAR__Replace_dash_space__r0.03.csv,143,0.29558031655431644,0.9984265740934786,0.986013986013986,0.2914463261129973,0.013986013986013957,0.957964039683545,0.8947368421052632,0,0.3333333333333333
hospital,Stateavg,EAR,Replace_dash_space,0.035,hospital__Stateavg__EAR__Replace_dash_space__r0.035.csv,141,0.28719089241014056,0.9991134760227609,1.0,0.28719089241014056,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Replace_dash_space,0.04,hospital__Stateavg__EAR__Replace_dash_space__r0.04.csv,141,0.28715251065249636,0.9991134760227609,1.0,0.28715251065249636,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Replace_dash_space,0.045,hospital__Stateavg__EAR__Replace_dash_space__r0.045.csv,141,0.2871333197736743,0.9991134760227609,1.0,0.2871333197736743,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Replace_dash_space,0.05,hospital__Stateavg__EAR__Replace_dash_space__r0.05.csv,141,0.28715251065249636,0.9991134760227609,1.0,0.28715251065249636,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Replace_underscore_dash,0.0,hospital__Stateavg__EAR__Replace_underscore_dash__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Replace_underscore_dash,0.01,hospital__Stateavg__EAR__Replace_underscore_dash__r0.01.csv,143,0.2961420578200577,0.9987062949400681,1.0,0.2961420578200577,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Replace_underscore_dash,0.015,hospital__Stateavg__EAR__Replace_underscore_dash__r0.015.csv,143,0.29594514084714074,0.9986363641031972,1.0,0.29594514084714074,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Replace_underscore_dash,0.02,hospital__Stateavg__EAR__Replace_underscore_dash__r0.02.csv,143,0.29587850391650383,0.9985664340999577,1.0,0.29587850391650383,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Replace_underscore_dash,0.025,hospital__Stateavg__EAR__Replace_underscore_dash__r0.025.csv,143,0.2957021423801423,0.9984965040967181,1.0,0.2957021423801423,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Replace_underscore_dash,0.03,hospital__Stateavg__EAR__Replace_underscore_dash__r0.03.csv,143,0.29559910294910285,0.9984265740934786,0.986013986013986,0.2914648497610035,0.013986013986013957,0.9579671715749227,0.8947368421052632,0,0.3333333333333333
hospital,Stateavg,EAR,Replace_underscore_dash,0.035,hospital__Stateavg__EAR__Replace_underscore_dash__r0.035.csv,141,0.28719089241014056,0.9991134760227609,1.0,0.28719089241014056,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Replace_underscore_dash,0.04,hospital__Stateavg__EAR__Replace_underscore_dash__r0.04.csv,141,0.28717170153131844,0.9991134760227609,1.0,0.28717170153131844,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Replace_underscore_dash,0.045,hospital__Stateavg__EAR__Replace_underscore_dash__r0.045.csv,141,0.28715251065249636,0.9991134760227609,1.0,0.28715251065249636,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Replace_underscore_dash,0.05,hospital__Stateavg__EAR__Replace_underscore_dash__r0.05.csv,141,0.28715251065249636,0.9991134760227609,1.0,0.28715251065249636,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Typo_fast,0.0,hospital__Stateavg__EAR__Typo_fast__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Typo_fast,0.009,hospital__Stateavg__EAR__Typo_fast__r0.009.csv,143,0.29613657703857693,0.9987202807739898,1.0,0.29613657703857693,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Typo_fast,0.013,hospital__Stateavg__EAR__Typo_fast__r0.013.csv,143,0.296007964061964,0.9986769994655689,1.0,0.296007964061964,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Typo_fast,0.018,hospital__Stateavg__EAR__Typo_fast__r0.018.csv,143,0.29585358355558344,0.9985929994316368,1.0,0.29585358355558344,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Typo_fast,0.022,hospital__Stateavg__EAR__Typo_fast__r0.022.csv,143,0.2957420695800695,0.9985384624321144,1.0,0.2957420695800695,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Typo_fast,0.027,hospital__Stateavg__EAR__Typo_fast__r0.027.csv,143,0.295580451122451,0.9984529993750832,1.0,0.295580451122451,0.0,1.0,1.0,1,1.0
hospital,Stateavg,EAR,Typo_fast,0.031,hospital__Stateavg__EAR__Typo_fast__r0.031.csv,143,0.2954383470043469,0.9984109993581172,0.986013986013986,0.29130634215113926,0.013986013986013957,0.9579927457068694,0.8947368421052632,0,0.3333333333333333
